image,emotion
HAPPINESS/happiness (3061).jpg,4
CONTEMPT/contempt (999).jpg,1
NEUTRAL/neutral (3143).jpg,5
HAPPINESS/happiness (5626).jpg,4
FEAR/fear (1501).jpg,3
Stefan_Tafrov_0001.jpg,5
Jennifer_Aniston_0018.jpg,4
NEUTRAL/neutral (3262).jpg,5
DISGUST/disgust (2852).jpg,2
HAPPINESS/happiness (2451).jpg,4
NEUTRAL/neutral (4975).jpg,5
FEAR/fear (4752).jpg,3
Patricia_Clarkson_0002.jpg,4
CONTEMPT/contempt (2759).jpg,1
CONTEMPT/contempt (2739).jpg,1
HAPPINESS/happiness (2589).jpg,4
NEUTRAL/neutral (116).jpg,5
Marco_Irizarry_0001.jpg,5
HAPPINESS/happiness (7805).png,4
CONTEMPT/contempt (960).jpg,1
DISGUST/disgust (4266).jpg,2
Colin_Jackson_0001.jpg,4
CONTEMPT/contempt (1481).jpg,1
HAPPINESS/happiness (3185).jpg,4
CONTEMPT/contempt (2537).jpg,1
DISGUST/disgust (3878).jpg,2
SADNESS/sadness (4690).jpg,6
ANGER/anger (4916).jpg,0
ANGER/anger (5276).jpg,0
HAPPINESS/happiness (8226).png,4
HAPPINESS/happiness (5795).jpg,4
NEUTRAL/neutral (112).jpg,5
NEUTRAL/neutral (4380).jpg,5
SADNESS/sadness (2973).jpg,6
NEUTRAL/neutral (2646).jpg,5
NEUTRAL/neutral (5389).jpg,5
Mickey_Gilley_0001.jpg,4
HAPPINESS/happiness (2183).jpg,4
NEUTRAL/neutral (1652).jpg,5
SADNESS/sadness (2658).jpg,6
Richard_Crenna_0001.jpg,4
HAPPINESS/happiness (1764).jpg,4
Jason_Kapono_0001.jpg,4
SADNESS/sadness (1195).jpg,6
Paul_Wollnough_0001.jpg,5
Earl_Scruggs_0001.jpg,4
Milt_Palacio_0001.jpg,4
NEUTRAL/neutral (2096).png,5
SADNESS/sadness (3255).jpg,6
George_W_Bush_0013.jpg,5
CONTEMPT/contempt (2501).jpg,1
DISGUST/disgust (2709).jpg,2
SADNESS/sadness (1162).jpg,6
NEUTRAL/neutral (4208).jpg,5
HAPPINESS/happiness (3143).jpg,4
Kate_Hudson_0005.jpg,4
Nestor_Kirchner_0010.jpg,4
CONTEMPT/contempt (2800).jpg,1
SURPRISE/surprise (2187).jpg,7
Marina_Silva_0001.jpg,4
NEUTRAL/neutral (2603).png,5
SADNESS/sadness (1351).jpg,6
HAPPINESS/happiness (4420).jpg,4
FEAR/fear (5505).jpg,3
FEAR/fear (867).jpg,3
Kwon_Yang-sook_0001.jpg,4
HAPPINESS/happiness (4250).jpg,4
CONTEMPT/contempt (1387).jpg,1
Alvaro_Silva_Calderon_0002.jpg,4
NEUTRAL/neutral (3252).jpg,5
Recep_Tayyip_Erdogan_0022.jpg,5
HAPPINESS/happiness (1532).jpg,4
DISGUST/disgust (1222).jpg,2
SURPRISE/surprise (3462).jpg,7
Roberto_Benigni_0002.jpg,7
SADNESS/sadness (4321).jpg,6
Claudia_Pechstein_0001.jpg,4
Tony_Blair_0028.jpg,5
DISGUST/disgust (3272).jpg,2
Raoul_Ruiz_0001.jpg,4
NEUTRAL/neutral (3511).png,5
Pete_Sampras_0002.jpg,4
Adrien_Brody_0003.jpg,4
DISGUST/disgust (1531).jpg,2
HAPPINESS/happiness (5766).jpg,4
HAPPINESS/happiness (3865).png,4
Juan_Carlos_Ferrero_0013.jpg,5
ANGER/anger (4715).png,0
FEAR/fear (2095).jpg,3
DISGUST/disgust (2748).jpg,2
SADNESS/sadness (1500).jpg,6
DISGUST/disgust (53).jpg,2
ANGER/anger (5052).jpg,0
Laura_Linney_0003.jpg,4
HAPPINESS/happiness (8387).png,4
ANGER/anger (2).png,0
CONTEMPT/contempt (1344).jpg,1
ANGER/anger (1617).jpg,0
HAPPINESS/happiness (7797).png,4
Muhammad_Ibrahim_Bilal_0001.jpg,5
DISGUST/disgust (964).jpg,2
NEUTRAL/neutral (3552).jpg,5
NEUTRAL/neutral (2625).png,5
Thomas_Ulrich_0001.jpg,4
Tom_Brady_0001.jpg,4
NEUTRAL/neutral (99).jpg,5
DISGUST/disgust (2746).jpg,2
SURPRISE/surprise (5334).jpg,7
NEUTRAL/neutral (4536).jpg,5
FEAR/fear (866).jpg,3
FEAR/fear (4260).jpg,3
Stacy_Dragila_0001.jpg,4
SADNESS/sadness (3206).jpg,6
HAPPINESS/happiness (4374).jpg,4
SADNESS/sadness (1846).jpg,6
Sandra_Bullock_0002.jpg,5
DISGUST/disgust (9).png,2
NEUTRAL/neutral (462).jpg,5
NEUTRAL/neutral (1788).jpg,5
SURPRISE/surprise (4271).jpg,7
FEAR/fear (4395).jpg,3
DISGUST/disgust (4004).jpg,2
HAPPINESS/happiness (6953).png,4
NEUTRAL/neutral (4270).jpg,5
NEUTRAL/neutral (3130).png,5
Lane_Odom_0001.jpg,5
NEUTRAL/neutral (3078).png,5
FEAR/fear (2218).jpg,3
SURPRISE/surprise (5274).jpg,7
HAPPINESS/happiness (5726).png,4
NEUTRAL/neutral (1732).jpg,5
Wilton_Gregory_0001.jpg,5
SURPRISE/surprise (4949).jpg,7
SURPRISE/surprise (5327).jpg,7
FEAR/fear (4930).jpg,3
SURPRISE/surprise (1348).jpg,7
FEAR/fear (1274).jpg,3
Thomas_Stewart_0001.jpg,5
ANGER/anger (896).png,0
Stella_McCartney_0001.jpg,5
Rogerio_Romero_0002.jpg,4
SADNESS/sadness (5002).jpg,6
SADNESS/sadness (1908).jpg,6
ANGER/anger (1387).jpg,0
CONTEMPT/contempt (2756).jpg,1
NEUTRAL/neutral (3724).jpg,5
Munir_Akram_0001.jpg,5
SADNESS/sadness (5586).jpg,6
HAPPINESS/happiness (8718).png,4
SURPRISE/surprise (3758).jpg,7
HAPPINESS/happiness (1742).png,4
NEUTRAL/neutral (3061).jpg,5
HAPPINESS/happiness (3435).jpg,4
FEAR/fear (1919).png,3
Ariel_Sharon_0060.jpg,4
Klaus_Zwickel_0002.jpg,5
ANGER/anger (2452).jpg,0
FEAR/fear (4144).jpg,3
FEAR/fear (3221).jpg,3
SURPRISE/surprise (4325).jpg,7
Vladimir_Putin_0041.jpg,4
Julia_Ormond_0001.jpg,4
Justin_Wilson_0001.jpg,4
NEUTRAL/neutral (2414).png,5
ANGER/anger (5843).jpg,0
CONTEMPT/contempt (1591).jpg,1
FEAR/fear (1629).jpg,3
HAPPINESS/happiness (4665).jpg,4
Taha_Yassin_Ramadan_0003.jpg,5
DISGUST/disgust (1109).jpg,2
CONTEMPT/contempt (798).jpg,1
FEAR/fear (3245).jpg,3
HAPPINESS/happiness (9016).png,4
Gary_Forsee_0001.jpg,5
SADNESS/sadness (30).png,6
ANGER/anger (2859).jpg,0
NEUTRAL/neutral (2720).png,5
Piotr_Anderszewski_0001.jpg,4
CONTEMPT/contempt (2430).jpg,1
DISGUST/disgust (3238).jpg,2
SADNESS/sadness (1597).jpg,6
Ariel_Sharon_0055.jpg,4
DISGUST/disgust (3351).jpg,2
ANGER/anger (4724).png,0
HAPPINESS/happiness (3166).png,4
CONTEMPT/contempt (2700).jpg,1
Gerhard_Schroeder_0029.jpg,5
HAPPINESS/happiness (3162).jpg,4
NEUTRAL/neutral (3502).jpg,5
Heidi_Klum_0005.jpg,4
HAPPINESS/happiness (318).png,4
ANGER/anger (5411).jpg,0
SURPRISE/surprise (3663).jpg,7
SADNESS/sadness (2624).jpg,6
HAPPINESS/happiness (2587).jpg,4
HAPPINESS/happiness (7669).png,4
Fernando_Gonzalez_0004.jpg,7
NEUTRAL/neutral (3007).jpg,5
DISGUST/disgust (191).jpg,2
Vladimir_Putin_0023.jpg,4
Todd_Reid_0001.jpg,5
NEUTRAL/neutral (4044).png,5
FEAR/fear (2005).png,3
CONTEMPT/contempt (2516).jpg,1
Mikhail_Wehbe_0003.jpg,5
Mack_Brown_0001.jpg,4
NEUTRAL/neutral (1465).jpg,5
Aicha_El_Ouafi_0003.jpg,5
HAPPINESS/happiness (6002).png,4
DISGUST/disgust (4278).jpg,2
HAPPINESS/happiness (1826).png,4
CONTEMPT/contempt (672).jpg,1
ANGER/anger (5798).jpg,0
CONTEMPT/contempt (850).jpg,1
NEUTRAL/neutral (4237).png,5
SURPRISE/surprise (5813).jpg,7
SURPRISE/surprise (47).jpg,7
CONTEMPT/contempt (2183).jpg,1
SURPRISE/surprise (5400).jpg,7
SURPRISE/surprise (1730).jpg,7
FEAR/fear (2130).jpg,3
FEAR/fear (2842).jpg,3
SURPRISE/surprise (4328).jpg,7
Dinah_Turner_0001.jpg,4
CONTEMPT/contempt (1449).jpg,1
George_W_Bush_0067.jpg,5
DISGUST/disgust (4432).jpg,2
HAPPINESS/happiness (5198).png,4
NEUTRAL/neutral (2904).jpg,5
Jean_Chretien_0007.jpg,5
Al_Sharpton_0007.jpg,5
FEAR/fear (1578).jpg,3
ANGER/anger (5889).jpg,0
DISGUST/disgust (4434).jpg,2
CONTEMPT/contempt (633).jpg,1
Demetrin_Veal_0001.jpg,5
CONTEMPT/contempt (2754).jpg,1
HAPPINESS/happiness (5025).jpg,4
Leonid_Kuchma_0002.jpg,5
NEUTRAL/neutral (3548).png,5
DISGUST/disgust (3927).jpg,2
ANGER/anger (4945).jpg,0
CONTEMPT/contempt (152).jpg,1
CONTEMPT/contempt (609).jpg,1
HAPPINESS/happiness (61).png,4
Brendan_Stai_0001.jpg,4
FEAR/fear (1433).jpg,3
HAPPINESS/happiness (6227).png,4
Hank_Azaria_0001.jpg,4
SADNESS/sadness (3259).jpg,6
SURPRISE/surprise (4345).jpg,7
NEUTRAL/neutral (3150).jpg,5
CONTEMPT/contempt (2766).jpg,1
ANGER/anger (4747).jpg,0
HAPPINESS/happiness (74).jpg,4
CONTEMPT/contempt (1891).jpg,1
ANGER/anger (61).png,0
Charles_Pickering_0001.jpg,5
Judd_Davies_0001.jpg,5
ANGER/anger (1367).jpg,0
Carlos_Menem_0018.jpg,5
Vicente_Fox_0003.jpg,5
Francisco_Maturana_0001.jpg,4
ANGER/anger (1695).jpg,0
HAPPINESS/happiness (7503).png,4
NEUTRAL/neutral (1374).jpg,5
SADNESS/sadness (1474).jpg,6
SADNESS/sadness (1899).png,6
DISGUST/disgust (469).jpg,2
Bob_Herz_0001.jpg,4
SURPRISE/surprise (5933).jpg,7
SURPRISE/surprise (4330).jpg,7
Jacques_Chirac_0036.jpg,5
NEUTRAL/neutral (5178).jpg,5
SADNESS/sadness (1728).jpg,6
Kofi_Annan_0023.jpg,5
HAPPINESS/happiness (3448).jpg,4
SURPRISE/surprise (5725).jpg,7
ANGER/anger (2683).jpg,0
HAPPINESS/happiness (7804).png,4
HAPPINESS/happiness (5818).jpg,4
Hamid_Karzai_0002.jpg,5
NEUTRAL/neutral (174).png,5
Noer_Muis_0001.jpg,5
SADNESS/sadness (2020).jpg,6
NEUTRAL/neutral (4855).jpg,5
ANGER/anger (2949).jpg,0
George_W_Bush_0422.jpg,4
HAPPINESS/happiness (4659).jpg,4
HAPPINESS/happiness (2821).jpg,4
NEUTRAL/neutral (1288).jpg,5
CONTEMPT/contempt (2399).jpg,1
NEUTRAL/neutral (3240).jpg,5
Jackie_Chan_0013.jpg,4
DISGUST/disgust (2210).jpg,2
NEUTRAL/neutral (996).jpg,5
NEUTRAL/neutral (3794).png,5
NEUTRAL/neutral (3525).jpg,5
CONTEMPT/contempt (1846).jpg,1
NEUTRAL/neutral (3424).jpg,5
SADNESS/sadness (2).png,6
HAPPINESS/happiness (4176).png,4
HAPPINESS/happiness (3738).png,4
DISGUST/disgust (1379).jpg,2
NEUTRAL/neutral (1094).png,5
NEUTRAL/neutral (1554).jpg,5
Steve_Karsay_0001.jpg,4
HAPPINESS/happiness (4397).png,4
CONTEMPT/contempt (1661).jpg,1
NEUTRAL/neutral (4307).jpg,5
ANGER/anger (4763).jpg,0
FEAR/fear (4132).jpg,3
ANGER/anger (25).jpg,0
NEUTRAL/neutral (2583).jpg,5
HAPPINESS/happiness (1633).jpg,4
SADNESS/sadness (2661).jpg,6
HAPPINESS/happiness (6762).png,4
HAPPINESS/happiness (5861).jpg,4
Leuris_Pupo_0001.jpg,4
Hashim_Thaci_0001.jpg,4
DISGUST/disgust (1568).jpg,2
John_Lithgow_0001.jpg,4
SURPRISE/surprise (1723).jpg,7
ANGER/anger (1913).jpg,0
CONTEMPT/contempt (2212).jpg,1
SURPRISE/surprise (4879).jpg,7
DISGUST/disgust (822).jpg,2
NEUTRAL/neutral (4082).jpg,5
Yossi_Beilin_0002.jpg,5
CONTEMPT/contempt (2595).jpg,1
DISGUST/disgust (2848).jpg,2
SADNESS/sadness (5165).jpg,6
Hosni_Mubarak_0005.jpg,4
HAPPINESS/happiness (4451).jpg,4
CONTEMPT/contempt (1019).jpg,1
Jayamadhuri_20.jpg,4
SURPRISE/surprise (4635).jpg,7
ANGER/anger (5491).jpg,0
CONTEMPT/contempt (1649).jpg,1
NEUTRAL/neutral (2308).jpg,5
ANGER/anger (6074).jpg,0
George_HW_Bush_0005.jpg,4
HAPPINESS/happiness (1816).png,4
NEUTRAL/neutral (3925).jpg,5
FEAR/fear (3788).jpg,3
SURPRISE/surprise (5217).jpg,7
Penelope_Cruz_0003.jpg,4
SADNESS/sadness (3491).jpg,6
HAPPINESS/happiness (6249).png,4
DISGUST/disgust (1055).jpg,2
SADNESS/sadness (4597).jpg,6
FEAR/fear (2831).jpg,3
FEAR/fear (1742).jpg,3
DISGUST/disgust (20).jpg,2
DISGUST/disgust (2573).jpg,2
SURPRISE/surprise (274).jpg,7
Mick_Jagger_0003.jpg,4
ANGER/anger (4148).jpg,0
FEAR/fear (3938).jpg,3
HAPPINESS/happiness (2556).png,4
George_Voinovich_0002.jpg,5
CONTEMPT/contempt (314).jpg,1
DISGUST/disgust (4308).jpg,2
Bob_Bowlsby_0001.jpg,4
HAPPINESS/happiness (2510).jpg,4
CONTEMPT/contempt (1700).jpg,1
SADNESS/sadness (4489).jpg,6
SURPRISE/surprise (5079).jpg,7
HAPPINESS/happiness (5995).jpg,4
FEAR/fear (2124).jpg,3
HAPPINESS/happiness (1182).jpg,4
John_Negroponte_0024.jpg,5
CONTEMPT/contempt (753).jpg,1
FEAR/fear (4956).jpg,3
Colin_Powell_0025.jpg,5
SADNESS/sadness (3188).jpg,6
Geraldine_Chaplin_0003.jpg,4
HAPPINESS/happiness (4568).jpg,4
SURPRISE/surprise (5201).jpg,7
ANGER/anger (1236).jpg,0
ANGER/anger (338).jpg,0
NEUTRAL/neutral (1997).jpg,5
NEUTRAL/neutral (3009).jpg,5
Randy_Johnson_0001.jpg,5
NEUTRAL/neutral (446).png,5
ANGER/anger (988).jpg,0
SADNESS/sadness (2259).jpg,6
HAPPINESS/happiness (2944).jpg,4
NEUTRAL/neutral (7).png,5
CONTEMPT/contempt (176).jpg,1
HAPPINESS/happiness (4508).jpg,4
NEUTRAL/neutral (582).png,5
Colin_Powell_0082.jpg,5
SURPRISE/surprise (5747).jpg,7
SADNESS/sadness (4883).jpg,6
NEUTRAL/neutral (3708).png,5
DISGUST/disgust (3713).jpg,2
NEUTRAL/neutral (2806).png,5
FEAR/fear (3199).jpg,3
NEUTRAL/neutral (2236).jpg,5
NEUTRAL/neutral (4448).jpg,5
FEAR/fear (3417).jpg,3
CONTEMPT/contempt (168).jpg,1
John_Taylor_0002.jpg,5
Ilham_Aliev_0001.jpg,5
SADNESS/sadness (2243).jpg,6
FEAR/fear (2809).jpg,3
CONTEMPT/contempt (2500).jpg,1
NEUTRAL/neutral (5568).jpg,5
ANGER/anger (1819).jpg,0
SADNESS/sadness (16).png,6
ANGER/anger (4).png,0
Kofi_Annan_0006.jpg,4
CONTEMPT/contempt (1448).jpg,1
Cherie_Blair_0003.jpg,5
CONTEMPT/contempt (1353).jpg,1
Ali_Hammoud_0001.jpg,4
Mike_Tyson_0004.jpg,5
Carlos_Paternina_0001.jpg,5
Carson_Palmer_0001.jpg,4
SURPRISE/surprise (1639).jpg,7
NEUTRAL/neutral (728).jpg,5
NEUTRAL/neutral (3604).png,5
DISGUST/disgust (3620).jpg,2
DISGUST/disgust (4051).jpg,2
SADNESS/sadness (55).png,6
HAPPINESS/happiness (6310).png,4
HAPPINESS/happiness (2799).jpg,4
ANGER/anger (2417).jpg,0
HAPPINESS/happiness (5083).png,4
NEUTRAL/neutral (36).png,5
HAPPINESS/happiness (6074).png,4
SADNESS/sadness (23).png,6
NEUTRAL/neutral (1583).jpg,5
FEAR/fear (774).jpg,3
HAPPINESS/happiness (6573).jpg,4
Bernard_Giraudeau_0001.jpg,4
FEAR/fear (3933).jpg,3
Lawrence_MacAulay_0001.jpg,4
ANGER/anger (2721).jpg,0
HAPPINESS/happiness (6346).png,4
HAPPINESS/happiness (6428).jpg,4
Owen_Nolan_0001.jpg,5
FEAR/fear (4516).jpg,3
ANGER/anger (4451).jpg,0
FEAR/fear (3796).jpg,3
Rafael_Ramirez_0001.jpg,5
CONTEMPT/contempt (1421).jpg,1
NEUTRAL/neutral (5249).jpg,5
SURPRISE/surprise (3611).png,7
NEUTRAL/neutral (2021).png,5
ANGER/anger (49).png,0
HAPPINESS/happiness (5147).jpg,4
CONTEMPT/contempt (2811).jpg,1
Nick_Rimando_0001.jpg,4
FEAR/fear (5185).jpg,3
CONTEMPT/contempt (1058).jpg,1
SURPRISE/surprise (5095).jpg,7
CONTEMPT/contempt (591).jpg,1
DISGUST/disgust (3786).jpg,2
CONTEMPT/contempt (1149).jpg,1
SADNESS/sadness (1567).jpg,6
HAPPINESS/happiness (1663).jpg,4
NEUTRAL/neutral (68).png,5
Sarah_Hughes_0001.jpg,4
ANGER/anger (4605).png,0
ANGER/anger (4803).jpg,0
Sheryl_Crow_0008.jpg,4
SURPRISE/surprise (2383).jpg,7
NEUTRAL/neutral (3385).png,5
Lincoln_Chafee_0001.jpg,5
SADNESS/sadness (3743).jpg,6
Tom_Ridge_0024.jpg,5
ANGER/anger (6066).jpg,0
CONTEMPT/contempt (424).jpg,1
SADNESS/sadness (1142).jpg,6
DISGUST/disgust (397).png,2
ANGER/anger (4708).jpg,0
Alex_Corretja_0001.jpg,5
George_W_Bush_0314.jpg,4
DISGUST/disgust (1426).jpg,2
CONTEMPT/contempt (2292).jpg,1
FEAR/fear (3390).jpg,3
NEUTRAL/neutral (1624).jpg,5
CONTEMPT/contempt (1297).jpg,1
Roger_Winter_0001.jpg,5
SURPRISE/surprise (2303).jpg,7
HAPPINESS/happiness (4689).jpg,4
NEUTRAL/neutral (4699).jpg,5
Princess_Elisabeth_0001.jpg,4
Ben_Howland_0003.jpg,5
FEAR/fear (4935).jpg,3
CONTEMPT/contempt (762).jpg,1
Donald_Rumsfeld_0101.jpg,5
HAPPINESS/happiness (6652).png,4
NEUTRAL/neutral (2823).png,5
SADNESS/sadness (3435).jpg,6
CONTEMPT/contempt (792).jpg,1
HAPPINESS/happiness (1147).png,4
CONTEMPT/contempt (1275).jpg,1
FEAR/fear (1893).jpg,3
Michael_Brandon_0001.jpg,5
DISGUST/disgust (2612).jpg,2
Tony_Blair_0052.jpg,5
NEUTRAL/neutral (5542).jpg,5
Marcos_Daniel_Jimenez_0001.jpg,5
CONTEMPT/contempt (1223).jpg,1
FEAR/fear (3588).jpg,3
NEUTRAL/neutral (2543).jpg,5
SADNESS/sadness (3627).jpg,6
CONTEMPT/contempt (1411).jpg,1
DISGUST/disgust (376).jpg,2
James_Maguire_0001.jpg,5
HAPPINESS/happiness (558).png,4
SADNESS/sadness (4664).jpg,6
SADNESS/sadness (4131).jpg,6
NEUTRAL/neutral (16).png,5
SADNESS/sadness (3959).jpg,6
CONTEMPT/contempt (1494).jpg,1
HAPPINESS/happiness (6329).jpg,4
FEAR/fear (3050).jpg,3
SURPRISE/surprise (5521).jpg,7
SADNESS/sadness (96).jpg,6
SADNESS/sadness (1175).jpg,6
FEAR/fear (5096).jpg,3
NEUTRAL/neutral (4429).jpg,5
George_Papandreou_0003.jpg,4
DISGUST/disgust (3617).jpg,2
DISGUST/disgust (2937).jpg,2
HAPPINESS/happiness (1774).jpg,4
Vanessa_Incontrada_0004.jpg,4
DISGUST/disgust (3602).jpg,2
HAPPINESS/happiness (177).jpg,4
HAPPINESS/happiness (439).jpg,4
Nicole_Kidman_0011.jpg,4
HAPPINESS/happiness (7458).png,4
DISGUST/disgust (163).jpg,2
Joseph_Biden_0005.jpg,5
HAPPINESS/happiness (1673).jpg,4
DISGUST/disgust (1876).jpg,2
Atal_Bihari_Vajpayee_0002.jpg,4
ANGER/anger (821).jpg,0
NEUTRAL/neutral (3005).jpg,5
FEAR/fear (3711).jpg,3
HAPPINESS/happiness (2134).jpg,4
HAPPINESS/happiness (6190).png,4
NEUTRAL/neutral (13).png,5
NEUTRAL/neutral (3408).jpg,5
HAPPINESS/happiness (2800).jpg,4
CONTEMPT/contempt (2102).jpg,1
SADNESS/sadness (1025).jpg,6
Anibal_Ibarra_0002.jpg,4
Irene_Kahn_0001.jpg,5
CONTEMPT/contempt (2000).jpg,1
James_Kelly_0004.jpg,5
NEUTRAL/neutral (15).png,5
Charles_Kartman_0002.jpg,4
FEAR/fear (5155).jpg,3
SADNESS/sadness (2413).jpg,6
DISGUST/disgust (1656).jpg,2
CONTEMPT/contempt (1783).jpg,1
CONTEMPT/contempt (623).jpg,1
SADNESS/sadness (69).png,6
DISGUST/disgust (1685).jpg,2
HAPPINESS/happiness (7740).png,4
HAPPINESS/happiness (6135).jpg,4
FEAR/fear (4909).jpg,3
Arthur_Martinez_0001.jpg,5
SURPRISE/surprise (4327).jpg,7
NEUTRAL/neutral (2305).jpg,5
DISGUST/disgust (806).jpg,2
Bernardo_Segura_0001.jpg,4
CONTEMPT/contempt (138).jpg,1
SADNESS/sadness (2533).jpg,6
FEAR/fear (1811).jpg,3
SADNESS/sadness (3201).jpg,6
SURPRISE/surprise (4507).jpg,7
SADNESS/sadness (4524).jpg,6
ANGER/anger (4880).jpg,0
HAPPINESS/happiness (8171).png,4
NEUTRAL/neutral (3506).png,5
Baz_Luhrmann_0001.jpg,4
Matthew_Broderick_0004.jpg,4
DISGUST/disgust (3990).jpg,2
ANGER/anger (5874).jpg,0
HAPPINESS/happiness (709).png,4
HAPPINESS/happiness (4956).jpg,4
HAPPINESS/happiness (7307).png,4
Anders_Fogh_Rasmussen_0002.jpg,4
SADNESS/sadness (2786).jpg,6
Pierce_Brosnan_0002.jpg,5
HAPPINESS/happiness (8956).png,4
SADNESS/sadness (3102).jpg,6
NEUTRAL/neutral (80).jpg,5
SURPRISE/surprise (5749).jpg,7
Ariel_Sharon_0005.jpg,5
NEUTRAL/neutral (3288).png,5
NEUTRAL/neutral (2874).jpg,5
HAPPINESS/happiness (4959).jpg,4
SADNESS/sadness (3828).jpg,6
HAPPINESS/happiness (1705).jpg,4
HAPPINESS/happiness (3140).jpg,4
Arnold_Schwarzenegger_0042.jpg,4
Beecher_Ray_Kirby_0001.jpg,4
ANGER/anger (5231).jpg,0
HAPPINESS/happiness (3625).jpg,4
Tony_Blair_0081.jpg,5
FEAR/fear (3168).jpg,3
SURPRISE/surprise (5555).jpg,7
NEUTRAL/neutral (3504).jpg,5
NEUTRAL/neutral (322).jpg,5
Cruz_Bustamante_0001.jpg,4
SURPRISE/surprise (5069).jpg,7
Rebekah_Chantay_Revels_0001.jpg,4
NEUTRAL/neutral (3727).png,5
Silvio_Berlusconi_0007.jpg,4
Rolandas_Paksas_0001.jpg,5
CONTEMPT/contempt (1462).jpg,1
NEUTRAL/neutral (3335).jpg,5
SURPRISE/surprise (298).png,7
Jerry_Regier_0002.jpg,4
SURPRISE/surprise (54).jpg,7
NEUTRAL/neutral (4986).png,5
ANGER/anger (823).jpg,0
CONTEMPT/contempt (1978).jpg,1
Sergio_Castellitto_0001.jpg,5
ANGER/anger (5255).jpg,0
NEUTRAL/neutral (5455).jpg,5
Donald_Rumsfeld_0120.jpg,4
Abdullah_Gul_0010.jpg,5
CONTEMPT/contempt (647).jpg,1
ANGER/anger (4693).jpg,0
FEAR/fear (5331).jpg,3
HAPPINESS/happiness (2238).jpg,4
ANGER/anger (29).jpg,0
HAPPINESS/happiness (3505).jpg,4
HAPPINESS/happiness (7538).png,4
SADNESS/sadness (5047).jpg,6
NEUTRAL/neutral (1378).jpg,5
NEUTRAL/neutral (3618).jpg,5
CONTEMPT/contempt (2118).jpg,1
Ana_Guevara_0001.jpg,4
NEUTRAL/neutral (4952).jpg,5
SADNESS/sadness (2548).jpg,6
HAPPINESS/happiness (2649).jpg,4
HAPPINESS/happiness (4260).jpg,4
CONTEMPT/contempt (291).jpg,1
HAPPINESS/happiness (2200).jpg,4
CONTEMPT/contempt (1049).jpg,1
NEUTRAL/neutral (4556).png,5
NEUTRAL/neutral (1480).jpg,5
DISGUST/disgust (1557).jpg,2
SADNESS/sadness (3662).jpg,6
CONTEMPT/contempt (2022).jpg,1
Robert_Redford_0002.jpg,5
ANGER/anger (4786).jpg,0
CONTEMPT/contempt (69).jpg,1
SADNESS/sadness (1391).jpg,6
Gary_Carter_0001.jpg,4
FEAR/fear (55).png,3
SADNESS/sadness (4114).jpg,6
DISGUST/disgust (2356).jpg,2
Garth_Drabinsky_0001.jpg,5
SURPRISE/surprise (5053).jpg,7
HAPPINESS/happiness (7731).png,4
HAPPINESS/happiness (7103).png,4
Brett_Hull_0001.jpg,4
FEAR/fear (4879).jpg,3
HAPPINESS/happiness (2548).png,4
SURPRISE/surprise (4531).jpg,7
Gloria_Macapagal_Arroyo_0001.jpg,4
Jacques_Chirac_0031.jpg,5
Silvan_Shalom_0005.jpg,5
FEAR/fear (5690).jpg,3
HAPPINESS/happiness (4927).jpg,4
SURPRISE/surprise (4983).jpg,7
SURPRISE/surprise (1452).jpg,7
NEUTRAL/neutral (2981).jpg,5
ANGER/anger (1214).jpg,0
HAPPINESS/happiness (97).jpg,4
HAPPINESS/happiness (6387).jpg,4
Estelle_Morris_0001.jpg,4
HAPPINESS/happiness (6535).jpg,4
SURPRISE/surprise (4887).jpg,7
HAPPINESS/happiness (84).jpg,4
NEUTRAL/neutral (3038).jpg,5
CONTEMPT/contempt (1389).jpg,1
CONTEMPT/contempt (1867).jpg,1
Angela_Alvarado_Rosa_0001.jpg,5
CONTEMPT/contempt (1578).jpg,1
HAPPINESS/happiness (4596).png,4
NEUTRAL/neutral (4598).jpg,5
HAPPINESS/happiness (7639).png,4
DISGUST/disgust (40).png,2
CONTEMPT/contempt (1454).jpg,1
DISGUST/disgust (3936).jpg,2
CONTEMPT/contempt (2144).jpg,1
FEAR/fear (60).jpg,3
HAPPINESS/happiness (3808).jpg,4
FEAR/fear (4818).jpg,3
Amy_Gale_0001.jpg,6
Tom_Ridge_0022.jpg,5
Robert_Blake_0005.jpg,4
Chris_Whitney_0001.jpg,5
DISGUST/disgust (627).jpg,2
CONTEMPT/contempt (1792).jpg,1
Jose_Maria_Aznar_0014.jpg,5
SURPRISE/surprise (5966).jpg,7
Vladimir_Putin_0045.jpg,5
Jim_Fassel_0001.jpg,5
HAPPINESS/happiness (3567).jpg,4
NEUTRAL/neutral (3727).jpg,5
ANGER/anger (4702).jpg,0
Mitchell_Daniels_0002.jpg,5
James_May_0001.jpg,5
NEUTRAL/neutral (4040).jpg,5
HAPPINESS/happiness (1941).jpg,4
HAPPINESS/happiness (3439).jpg,4
CONTEMPT/contempt (1856).jpg,1
CONTEMPT/contempt (1446).jpg,1
FEAR/fear (3336).jpg,3
NEUTRAL/neutral (3311).jpg,5
FEAR/fear (3529).jpg,3
NEUTRAL/neutral (2474).png,5
NEUTRAL/neutral (2556).jpg,5
James_Brown_0001.jpg,5
CONTEMPT/contempt (1365).jpg,1
CONTEMPT/contempt (1496).jpg,1
HAPPINESS/happiness (3487).png,4
